Yannis Haralambous;H;2020;https://hal.science/tel-02986651/file/HDR-Haralambous.pdf;130
Stéphane Devismes;H;2020;https://hal.science/tel-03080444/file/hdr.pdf;122
Cédric Ware;H;2013;https://theses.hal.science/tel-00983948/file/Ware-HDR-final.pdf;74
Pierre-Frédéric Villard;H;2025;https://hal.univ-lorraine.fr/tel-05058340/file/HDR.pdf;121
Michela Deni;F;2015;https://hal.science/tel-01703946/file/HDR%20Michela%20Deni.pdf;140
Elise Bonzon;F;2024;https://hal.science/tel-04662634/file/hdr_bonzon.pdf;148
Vineeth Varma;None;2024;https://hal.univ-lorraine.fr/tel-04591586/file/Vineeth_HDR_final.pdf;70
Marta Severo;F;2018;https://hal.science/tel-04271575/file/Me%CC%81moire_Severo_def_LR.pdf;293
Florent de Dinechin;H;2007;https://theses.hal.science/tel-00270151/file/HDR2007-01.pdf;100
Fabien Laguillaumie;H;2011;https://hal.science/tel-01083946/file/HDR-Fabien-Laguillaumie-2011.pdf;71
Frédéric Le Mouël;H;2016;https://inria.hal.science/tel-01712992/file/HDR-FredericLeMouel-Final-20180220.pdf;124
Marie-Eléonore Kessaci;F;2019;https://hal.science/tel-02430822/file/hdr.pdf;187
Frédéric Mallet;H;2010;https://hal.science/tel-02113377/file/01%20hdr_uns-mallet.pdf;130
Raphaël Feraud;H;2023;https://hal.science/tel-03975399/file/HDR_Rapha%C3%ABl_F%C3%A9raud_Paris_Saclay_University.pdf;218
Nicolas Normand;H;2012;https://hal.science/tel-01174332/file/hdr.pdf;202
Xavier Goaoc;H;2011;https://theses.hal.science/tel-00650204/file/thesis.pdf;144
Juan Cortés;H;2014;https://theses.hal.science/tel-01110545/file/JCortes_HDR.pdf;151
Irene Vignon-Clementel;F;2016;https://inria.hal.science/tel-01418167/file/HDR.pdf;125
Maxime Amblard;H;2016;https://inria.hal.science/tel-01415967/file/hdr.pdf;168
Marie Reine Boudarel;H;2005;https://hal.science/tel-02050202/file/lesvecteursdel%27evolutionorganisationnelle.pdf;150
Khalil Drira;H;2005;https://theses.hal.science/tel-00010016/file/tel-00010016.pdf;169
Faten Atigui;F;2023;https://hal.science/tel-05093239/file/HDR2023_FatenAtigui.pdf;106
David Reymond;H;2017;https://hal.science/tel-01660717/file/HDR-Public.pdf;260
Laurent Debreu;H;2015;https://inria.hal.science/tel-01691228/file/hdr%20_debreu_v1.pdf;161
Gérard Drouet d'Aubigny;H;1989;https://theses.hal.science/tel-00332393/file/Drouet-d-Aubigny.Gerard_1989_these.pdf;526
Fabrice Muller;H;2011;https://hal.science/tel-01130973/file/hdr-finale.pdf;215
Myriam Lewkowicz;F;2012;https://utt.hal.science/tel-03610688/file/Memoire%20HDR-MLewkowicz.pdf;148
Josef Sivic;H;2014;https://theses.hal.science/tel-01064559/file/sivic_hdr.pdf;56
Pierre-Loïc Garoche;H;2016;https://theses.hal.science/tel-01371978/file/garoche_hdr_20160823.pdf;150
Viviane Clavier;F;2014;https://hal.science/tel-01208271/file/HDR_Clavier_2014.pdf;241
Anne-Gwenn Bosser;None;2022;https://hal.science/tel-03849657/file/HDR_HAL.pdf;66
Frederic Dessauge;H;2013;https://hal.inrae.fr/tel-02807245/file/13Dessauge_diffusion_1.pdf;109
Aurélie Névéol;F;2018;https://hal.science/tel-02167096/file/main.pdf;92
Michel Mollard;H;1989;https://theses.hal.science/tel-00333335/file/Mollard.Michel_1989_these.pdf;178
Shahin Gelareh;F;2019;https://theses.hal.science/tel-02329457/file/hdr.pdf;109
Bernard van Cutsem;H;1971;https://theses.hal.science/tel-00282794/file/These_Van-Cutsem.Bernard_1971.pdf;160
Vincent Nicolas;H;2025;https://hal.univ-lorraine.fr/tel-05086418/file/Manuscrit%20HDR%20v06.pdf;170
Mathieu Lafourcade;H;2011;https://theses.hal.science/tel-00649851/file/ml-HDR-v8.pdf;298
Baptiste Caramiaux;H;2023;https://hal.science/tel-04170434/file/HDR_manuscript_caramiaux.pdf;105
Elise Koeniguer;F;2014;https://hal.science/tel-01371553/file/DTIM16057.1468421766.pdf;149
Anne Lehmans;F;2018;https://hal.science/tel-01956567/file/hdr_Note%20de%20synthe%CC%80se_a_lehmans_vol2_2018_decembre.pdf;231
Pierre-Cyrille Heam;None;2009;https://theses.hal.science/tel-00432301/file/HDRpch.pdf;129
Pierre-Jean Bouvet;H;2020;https://theses.hal.science/tel-03018851/file/HDR.pdf;149
Mathieu Jaume;H;2008;https://hal.science/tel-04273170/file/Mathieu%20Jaume%20HDR.pdf;116
Olivier Le Meur;H;2014;https://inria.hal.science/tel-01085936/file/LeMeur_HDR.pdf;148
Christine Paulin-Mohring;F;1996;https://theses.hal.science/tel-00431817/file/main.pdf;129
Jérôme David;H;2023;https://theses.hal.science/tel-04357558/file/2023_hdr_jerome_david_final.pdf;66
Goran Frehse;H;2016;https://hal.science/tel-01714428/file/Frehse_Habil16.pdf;118
Frédéric Pichon;H;2018;https://hal.science/tel-01956215/file/MemoireScientifique_HDR_FredericPICHON.pdf;320
Lamia Berrah;F;2013;https://hal.science/tel-01154349/file/ManuscritHDR_LamiaBerrah.pdf;157
Lylia Abrouk;F;2024;https://hal.science/tel-04947017/file/hdr_Lylia.pdf;97
Vincent Niderkorn;H;2017;https://hal.inrae.fr/tel-02786575/file/niderkorn_1;61
Thierry Serre;H;2015;https://hal.science/tel-01267155/file/doc00022991.pdf;152
Cedric Pradalier;H;2015;https://hal.science/tel-01435879/file/hdr-all.pdf;212
Nicolas Brodu;H;2021;https://inria.hal.science/tel-03870042/file/HDR_Nicolas_Brodu_HAL.pdf;33
Blaise Faugeras;H;2015;https://hal.science/tel-01227694/file/hdr.pdf;332
Romain Chassagne;H;2025;https://brgm.hal.science/tel-05147912/file/HDR%20Romain%20CHASSAGNE.pdf;170
Fabien Mathieu;H;2009;https://theses.hal.science/tel-00667414/file/hdr.pdf;57
Jean-Philippe Cointet;H;2017;https://sciencespo.hal.science/tel-03626011/file/2017-cointet-hdr-la-cartographie-des-traces-textuelles-comme-methodologie-denquete-en-sciences-sociales.pdf;197
Arnaud Blouin;H;2019;https://theses.hal.science/tel-02354530/file/main.pdf;64
Xavier Hinaut;H;2022;https://inria.hal.science/tel-03946773/file/Hinaut2022_HDR_Habilitation-Thesis_HAL-v1.pdf;110
Marc Pouget;H;2022;https://inria.hal.science/tel-03706282/file/2022-hdr-marc-pouget.pdf;70
Charles Poussot-Vassal;H;2019;https://theses.hal.science/tel-02188802/file/cpvHDRshort.pdf;151
Matthieu Kowalski;H;2018;https://theses.hal.science/tel-01868307/file/hdr_kowalski.pdf;100
Djalil Chafai;H;2008;https://theses.hal.science/tel-00346998/file/hdr.pdf;32
Emmanuel Faure;H;2024;https://hal-lirmm.ccsd.cnrs.fr/tel-04986337/file/HDR-FAURE%20-%20Manuscript.pdf;56
Angélique Stéphanou;F;2011;https://theses.hal.science/tel-00749373/file/HDR-Stephanou.pdf;227
Florent Nolot;H;2013;https://hal.univ-reims.fr/tel-01872131/file/HDR-FNolot.pdf;111
Thomas Begin;H;2018;https://hal.science/tel-01951250/file/main.pdf;109
Ferran Argelaguet;None;2021;https://inria.hal.science/tel-03903062/file/TheInfiniteLoop_HDR_Argelaguet_small.pdf;97
Claire Goursaud;F;2017;https://hal.science/tel-01662386/file/VersionHAL.pdf;81
Antoine Rollet;H;2018;https://hal.science/tel-02138953/file/manuscrit_HDR_Antoine_Rollet.pdf;123
Adrien Chan-Hon-Tong;H;2022;https://hal.science/hal-03655720/file/manuscrit.pdf;101
Romain Pacanowski;H;2023;https://inria.hal.science/tel-04380582/file/memoirthesis.pdf;137
Theophanis Tsandilas;None;2020;https://hal.science/tel-02941723/file/hdr-tsandilas.pdf;78
Isabelle Tellier;F;2005;https://theses.hal.science/tel-00616522/file/hdr-tellier.pdf;112
Julien Tierny;H;2016;https://hal.science/tel-01310926/file/manuscript.pdf;248
Viet Hung Nguyen;F;2016;https://hal.science/tel-03980401/file/memoire_hdr_vhn.pdf;94
Nourddine Azzaoui;H;2022;https://hal.science/tel-04456564/file/hdr.pdf;104
Ioannis Parissis;H;2007;https://theses.hal.science/tel-00377293/file/HDRIoannisParissis.pdf;71
Nikos Parlavantzas;H;2020;https://inria.hal.science/tel-03369179/file/HBL.pdf;86
Michaël Bourgatte;H;2020;https://shs.hal.science/tel-04212614/file/2.%20Bourgatte%20-%20Ouvrage%20de%20recherche%20original%20HAL%20SHS.pdf;172
Duong Hieu Phan;None;2014;https://theses.hal.science/tel-02384086/file/phan_hdr_these.pdf;291
Jérôme Farinas;H;2023;https://hal.science/tel-04381096/file/HDR-JeromeFarinas-final-08.01.2024.pdf;248
Patricia Serrano-Alvarado;F;2020;https://theses.hal.science/tel-02942581/file/hdr_patricia.pdf;124
Antoine Doucet;H;2012;https://theses.hal.science/tel-01070505/file/Doucet-HDR.pdf;145
Olivier Teste;H;2009;https://theses.hal.science/tel-00479460/file/2009_HDR_OT.pdf;136
Nelly Pustelnik;F;2021;https://hal.science/tel-03381021/file/manuscrit_HdR.pdf;125
Sandra Bringay;F;2015;https://hal-lirmm.ccsd.cnrs.fr/tel-01379614/file/hdr.pdf;145
Nicolas Oliveri;H;2021;https://hal.science/tel-03615946/file/HDR_Nicolas_OLIVERI_m%C3%A9moire.pdf;248
Mathieu Roche;H;2011;https://theses.hal.science/tel-00816263/file/HDR.pdf;128
Abdallah Chalabi;H;1990;https://theses.hal.science/tel-00338805/file/Chalabi.Abdallah_1990_these.pdf;228
Sandrine Mignon-Grasteau;F;2009;https://hal.inrae.fr/tel-02816307/file/Memoire_HDR_complet_1.pdf;40
Pavlo Mozharovskyi;None;2022;https://hal.science/tel-03780415/file/HDR-dissertation_Mozharovskyi.pdf;141
Clémentine Maurice;F;2023;https://inria.hal.science/tel-04180074/file/hdr.pdf;58
Sébastien Adam;H;2011;https://theses.hal.science/tel-00671168/file/hdr_sebastien_adam.pdf;198
Maud Marchal;F;2014;https://inria.hal.science/tel-01139872/file/ManuscritHDR_MMarchal.pdf;167
Bruno Lévy;H;2008;https://theses.hal.science/tel-00337998/file/hdr_fr.pdf;135
Guillaume Bonfante;H;2011;https://theses.hal.science/tel-00656766/file/hdr.pdf;81
Hamid Boudra;H;2010;https://hal.inrae.fr/tel-02814215/file/2010_Boudra_Manuscrit-HDR_1;56
Joaquin Garcia‐alfaro;H;2013;https://hal.science/tel-03646853/file/hdr-jga.pdf;156
Arnaud Doniec;H;2019;https://imt-nord-europe.hal.science/tel-04446820/file/hdr-doniec-2.pdf;117
Xavier Delorme;H;2014;https://hal.science/tel-02121580/file/Memoire_hdr.pdf;103
Olivier Dameron;H;2016;https://inria.hal.science/tel-01403371/file/Dameron_Olivier_HDR_manuscript.pdf;173
Elena Cabrio;F;2020;https://inria.hal.science/tel-03084380/file/manuscript.pdf;252
Jean-Claude Sabonnadière;H;1969;https://theses.hal.science/tel-00281659/file/These_Sabonnadiere.Jean-Claude_1969.pdf;170
Marinette Savonnet;F;2013;https://theses.hal.science/tel-00917782/file/HDR_Savonnet.pdf;192
Benoit Combemale;H;2015;https://inria.hal.science/tel-01238817/file/hdr-combemale-v1.pdf;134
René David;H;1969;https://theses.hal.science/tel-00281599/file/1ere_these_David.Rene.1969.pdf;199
Bertrand Iooss;H;2009;https://theses.hal.science/tel-00360995/file/memoire_hdr.pdf;121
Spyros Angelopoulos;None;2020;https://hal.science/tel-03094902/file/hdr-main-public.pdf;102
Antitza Dantcheva;None;2021;https://hal.science/tel-03500318/file/HDR_Dantcheva.pdf;79
Chiraz Latiri;F;2013;https://theses.hal.science/tel-00927238/file/Dossier-HDR-chiraz-Juin-2013.pdf;188
Slim Ouni;H;2013;https://theses.hal.science/tel-00927119/file/hdr-slim-29-11-2013.pdf;95
Sylvie Boldo;F;2014;https://inria.hal.science/tel-01089643/file/hdr.pdf;86
Gilles Dowek;H;1999;https://inria.hal.science/tel-04114581/file/habilitation.pdf;85
Cédric Anthierens;H;2020;https://hal.science/tel-02999696/file/HdR_pagegarde.pdf;124
Laurent Pottier;H;2010;https://hal.science/tel-01997138/file/HDR-LPb.pdf;802
Alain Dutech;H;2010;https://theses.hal.science/tel-00549108/file/dutech_hdr_2010.pdf;100
Raphaël Loubère;H;2013;https://theses.hal.science/tel-00949809/file/Habilitation_Loubere_legere.pdf;142
David Monniaux;H;2009;https://theses.hal.science/tel-00397108/file/HDR_Monniaux.pdf;116
Valentin Gies;H;2021;https://hal.science/tel-05188599/file/HDR_Valentin.pdf;176
Xavier Rousset de Pina;H;1993;https://theses.hal.science/tel-00068012/file/93-rousset-HDR.pdf;66
Carole Delenne;F;2014;https://hal.science/tel-01198570/file/HDR_CDelenne_leger.pdf;106
Christian Duriez;H;2013;https://theses.hal.science/tel-00785118/file/HDR_duriez.pdf;172
Pietro Gori;H;2024;https://theses.hal.science/tel-04795656/file/main.pdf;111
Frédéric Payan;H;2023;https://hal.science/tel-04318462/file/2023_HDR_Fr%C3%A9d%C3%A9ric_Payan_final.pdf;140
Matthieu Basseur;H;2014;https://hal.science/tel-01152130/file/HDRshort.pdf;165
Sébastien Pillement;H;2010;https://theses.hal.science/tel-00554210/file/HDR.pdf;133
Emille E. O. Ishida;H;2023;https://hal.science/tel-05193147/file/HDR.pdf;64
Agata Jackiewicz;F;2011;https://hal.science/tel-01839499/file/HDR_Synth%C3%A8se_Vol1_AgataJackiewicz.pdf;100
Sébastien George;H;2010;https://theses.hal.science/tel-00557182/file/HDR_Sebastien_George.pdf;245
François Trahay;H;2021;https://hal.science/tel-03278305/file/hdr.pdf;44
Laure Berti-Equille;F;2007;https://inria.hal.science/tel-01855925/file/Habilitation-Laure-Berti-Equille.pdf;189
Hassen Drira;H;2020;https://shs.hal.science/tel-03135319/file/HDR-Drira.pdf;202
Loic Landrieu;H;2023;https://hal.science/tel-04095452/file/HDR_postdefence.pdf;179
Laurent Réveillère;H;2011;https://theses.hal.science/tel-00814406/file/hdr.pdf;111
Paolo Ballarini;H;2023;https://hal.science/tel-04335487/file/main.pdf;148
Yoann Dieudonne;H;2023;https://hal.science/tel-04326141/file/Manuscript.pdf;108
Sylvie Icart;F;2013;https://theses.hal.science/tel-00805547/file/hdr_v2.pdf;101
Marie-José Huguet;F;2011;https://theses.hal.science/tel-00647479/file/HDR-Huguet-2011_HAL.pdf;96
Stéphane Derrode;H;2008;https://theses.hal.science/tel-00325082/file/HDRCourte_SDerrode.pdf;121
Razvan Barbulescu;H;2025;https://theses.hal.science/tel-05169987/file/hdr.pdf;62
Narendra Jussien;H;2003;https://theses.hal.science/tel-00293905/file/jussien-RR0304.pdf;45
Audrey Serna;F;2024;https://hal.science/tel-04928304/file/HDR_SERNA.pdf;201
Cyril Soler;H;2014;https://theses.hal.science/tel-01016474/file/hdr.04042014.15_58.pdf;151
Jean Charlet;H;2002;https://theses.hal.science/tel-00006920/file/tel-00006920.pdf;143
María Naya-Plasencia;None;2017;https://inria.hal.science/tel-01656036/file/Thesis_f2.pdf;428
Yacine Ghamri-Doudane;H;2010;https://theses.hal.science/tel-00848592/file/Rapport_HdR.pdf;132
Aurélie Deveau;F;2023;https://hal.inrae.fr/tel-04132411/file/HDR_final.pdf;118
Anne Savard;F;2023;https://hal.science/tel-04448158/file/HDR_2023-3.pdf;122
Djamal Boukerroui;H;2014;https://hal.science/tel-01170975/file/HDRDjamal.pdf;232
Nicolas Perrin-Gilbert;H;2024;https://theses.hal.science/tel-04927374/file/hdr_npg.pdf;56
Jean-Denis Durou;H;2007;https://hal.science/tel-05009347/file/hdr.pdf;112
Marc Spaniol;H;2014;https://hal.science/tel-01103973/file/HDRMarcSpaniol.pdf;116
Jean-Claude Bermond;H;1975;https://inria.hal.science/tel-02376958/file/These-JCB75-hal.pdf;117
François Rousseau;H;2014;https://theses.hal.science/tel-01011781/file/2014_HDR_rousseau.pdf;42
Jean-Louis Dillenseger;H;2003;https://theses.hal.science/tel-00130932/file/hdr-dillenseger.pdf;63
Laurence Nigay;F;2001;https://theses.hal.science/tel-00004696/file/tel-00004696.pdf;82
Jesus Gonzalez-Feliu;H;2016;https://shs.hal.science/tel-03095642/file/M%C3%A9moire%20HDR%20final%20d%C3%A9cembre%202016.pdf;174
Norbert Noury;H;2002;https://theses.hal.science/tel-00004468/file/tel-00004468.pdf;168
Mathieu Fauvel;H;2023;https://hal.inrae.fr/tel-04051958/file/pres_hdr_fauvel.pdf;60
Fabrice Neyret;H;2001;https://theses.hal.science/tel-00005790/file/tel-00005790.pdf;63
Didier Schwab;H;2021;https://hal.science/tel-03535726/file/HDR-Didier-Schwab-version-relecteurs.pdf;230
Patrick Amar;H;2013;https://theses.hal.science/tel-00929785/file/hdr.pdf;90
Pierre Atten;H;1969;https://theses.hal.science/tel-00281609/file/1ere_these_Atten.Marc_1969.pdf;257
François Brodeau;H;1968;https://theses.hal.science/tel-00281021/file/These_Brodeau.Francois_1968.pdf;157
Damien Magoni;H;2007;https://theses.hal.science/tel-00916929/file/magoni-habilitation2007.pdf;141
Michel Trehel;H;1972;https://theses.hal.science/tel-00283109/file/These_Trehel.Michel_1972.pdf;221
Jean-Philippe Magué;H;2023;https://hal.science/tel-04279008/file/hdr.pdf;208
Loic Barthe;H;2011;https://theses.hal.science/tel-00918452/file/HDR-Loic.pdf;231
Sylvain Soliman;H;2016;https://theses.hal.science/tel-01403712/file/hdr.pdf;190
André Laplace;H;1973;https://theses.hal.science/tel-00284144/file/These_Laplace.Andre_1973.pdf;199
Laurent Amsaleg;H;2014;https://inria.hal.science/tel-01097210/file/hdr.pdf;178
Sébastien Monnet;H;2015;https://theses.hal.science/tel-01241522/file/HDR-Monnet.pdf;56
Fabien Michel;H;2015;https://hal-lirmm.ccsd.cnrs.fr/tel-01241307/file/fmichel_HDR.pdf;141
Julia Bonaccorsi;F;2012;https://hal.science/tel-01322308/file/HDR-Bonaccorsi-2012.pdf;239
Philippe Thomas;H;2014;https://hal.science/tel-01096878/file/Document%20HdR%20P.%20Thomas.pdf;177
Benedikt Bollig;H;2015;https://hal.science/tel-01242861/file/hdr-bollig.pdf;134
Stéphane Cotin;H;2008;https://theses.hal.science/tel-00839511/file/HDR_-_Final.pdf;185
Daniil Ryabko;H;2011;https://theses.hal.science/tel-00675680/file/hdr_hal.pdf;197
Jean-Baptiste Courbot;H;2024;https://hal.science/tel-04842426/file/hdr_final.pdf;55
Huy Xuong Nguyen;H;1977;https://theses.hal.science/tel-00287334/file/Nguyen.Huy-Xuong_1977_these.pdf;219
Dominique Lavenier;F;1997;https://hal.science/tel-01567436/file/document.pdf;72
Michael Aupetit;H;2012;https://hal.science/tel-01167056/file/HDR_MichaelAUPETIT_CR.pdf;114
Nicolas Rougier;H;2011;https://theses.hal.science/tel-00596740/file/NicolasRougier-HDR.pdf;147
Marc Tommasi;H;2006;https://theses.hal.science/tel-00117063/file/main.pdf;163
Héloïse Beaugendre;F;2016;https://inria.hal.science/tel-01315897/file/hdr.pdf;154
Guillaume Hutzler;H;2011;https://theses.hal.science/tel-00676912/file/TheseHabilitationHutzler.pdf;123
Maud Pélissier;F;2020;https://hal.science/tel-04036165/file/Manuscrit%20original%20HDR%20version%20d%C3%A9finitive%2029%2010%202019.pdf;206
Elisa Fromont;F;2015;https://hal.science/tel-01408021/file/main_hdr.pdf;113
Genoveva Vargas-Solar;F;2014;https://theses.hal.science/tel-01006214/file/main.pdf;111
Nathalie Bertrand;F;2015;https://inria.hal.science/tel-01243612/file/hdr.pdf;110
Axel Hutt;H;2011;https://theses.hal.science/tel-00603975/file/HDR_final.pdf;103
Erven Rohou;H;2015;https://inria.hal.science/tel-01237164/file/HDR-Erven-Rohou.pdf;92
Romain Rouvoy;H;2014;https://theses.hal.science/tel-01091798/file/RomainRouvoy-HDR-14.pdf;86
Clément Roos;H;2018;https://hal.science/tel-01801720/file/DTIS18097.1520952897.pdf;142
Jacques Robert;H;1966;https://theses.hal.science/tel-00280155/file/These_Robert.Jacques_1966.pdf;176
Jean-Luc Rouas;H;2022;https://theses.hal.science/tel-04678683/file/hdrv3%20%281%29.pdf;105
Kidiyo Kpalma;None;2009;https://theses.hal.science/tel-00446030/file/Hdr_KidiyoKPALMA.pdf;206
Pierre-Claude Scholl;H;1979;https://theses.hal.science/tel-00289255/file/Scholl.Pierre-Claude_1979_these.pdf;345
Sylvie Delaët;F;2013;https://theses.hal.science/tel-01742088/file/HDRSylvieDela%C3%ABt.pdf;129
Mostafa Rizk;H;2022;https://hal.science/tel-04063457/file/MR_HDR_Final.pdf;289
Cristina Manfredotti;F;2024;https://hal.science/tel-05023913/file/HDR_CriNEW%20%282%29.pdf;176
Kamal Singh;H;2022;https://hal.science/tel-05024042/file/hdr.pdf;161
Jérôme Dupire;H;2020;https://hal.science/tel-03112782/file/Main.pdf;78
Hubert Naacke;H;2022;https://hal.sorbonne-universite.fr/tel-03745557/file/HDR_Hubert_2022-02-16.pdf;82
Daniel Camara;H;2021;https://hal.science/tel-03188721/file/danielCamara_HDR.pdf;163
Luc Massou;H;2021;https://shs.hal.science/tel-03113900/file/M%C3%A9moire%20HDR%20Luc%20Massou_novembre%202020.pdf;242
Florent Masseglia;H;2009;https://theses.hal.science/tel-00788309/file/memoire.pdf;218
Yves Chiaramella;H;1981;https://theses.hal.science/tel-00011733/file/Chiaramella.Yves.pdf;323
Julien Perret;H;2016;https://hal.science/tel-03262902/file/habilitation.pdf;54
Philippe Massé;H;1983;https://theses.hal.science/tel-00308718/file/Masse.Philippe_1983_these.pdf;279
Viviane Pons;F;2023;https://hal.science/tel-04390473/file/HDR.pdf;164
Désiré Sidibé;H;2016;https://ube.hal.science/tel-01426966/file/sidibe_hdr_finale.pdf;148
Radu Ciucanu;H;2021;https://theses.hal.science/tel-03256882/file/hdr.pdf;68
Bruno Lemaire;H;2020;https://hal.science/tel-03740490/file/HDR_Lemaire_partie_bilan.pdf;71
Yann Morère;H;2021;https://hal.univ-lorraine.fr/tel-03182119/file/HDRMorereYann.pdf;228
Valentina Baldazzi;F;2021;https://hal.inrae.fr/tel-03513330/file/Baldazzi_HDR_manuscript.pdf;48
Gang Zheng;None;2015;https://theses.hal.science/tel-01258527/file/HDR%20ZHENG.pdf;171
Fanny Lignon;F;2022;https://hal.science/tel-03904027/file/FL%20-%20HDR%20-%20Tome%201.pdf;76
Pierre Weiss;H;2019;https://hal.science/tel-02309309/file/HDR.pdf;133
Jacques Fayolle;H;2007;https://theses.hal.science/tel-00380993/file/HDRFayolleV9.pdf;132
Emmanuelle Becker;F;2022;https://hal.science/tel-03906598/file/ebecker_HDR.pdf;167
Damien Lolive;H;2017;https://inria.hal.science/tel-01664620/file/hdr_final.pdf;129
Elsy Kaddoum;F;2025;https://hal.science/tel-05019962/file/HDR_Kaddoum_ImpressionVF.pdf;113
Federico Ulliana;H;2021;https://hal-lirmm.ccsd.cnrs.fr/tel-03514093/file/hdr_HAL.pdf;66
Samir Otmane;H;2010;https://theses.hal.science/tel-00621248/file/Otmane_rapport_HDR_2010.pdf;174
Ahmed Bounekkar;H;2014;https://hal.science/tel-02391521/file/Memoire%20HDR%20BOUNEKKAR%2020141128.pdf;154
Zaineb Chelly Dagdia;F;2023;https://hal.science/tel-04385190/file/HDR_VF.pdf;154
Franck Pommereau;H;2009;https://hal.science/tel-02309973/file/Pom-HDR-2009.pdf;69
Claude Michel;H;2016;https://hal.science/tel-01346105/file/hdr.pdf;50
James Taylor;H;2019;https://hal.science/tel-02548498/file/2019_HDRthesis_Taylor.pdf;75
Emmanuel Vincent;H;2012;https://theses.hal.science/tel-00758517/file/vincent_HDR.pdf;88
Thibaud Hulin;H;2020;https://hal.science/tel-03185876/file/designExperience3.pdf;364
Denis Pallez;H;2024;https://hal.science/tel-04782322/file/2024_11_HDR_PALLEZ.pdf;127
Pierre Dragicevic;H;2023;https://inria.hal.science/tel-04352699/file/HDR%20thesis%20Pierre%20Dragicevic%20v1.2.pdf;139
Amanda Rueda;F;2022;https://ut3-toulouseinp.hal.science/tel-04878176/file/Volume%203_RUEDA.pdf;141
Charbel Abdel Nour;H;2020;https://imt-atlantique.hal.science/tel-03052855/file/HDR_Avec_Liens%20-%2002_07_2021.pdf;257
Herwig Wendt;None;2022;https://hal.science/tel-04963166/file/HdR.pdf;137
Ioan Todinca;H;2006;https://theses.hal.science/tel-00480655/file/maindoc.pdf;116
Jean Bresson;H;2017;https://hal.science/tel-01525998/file/hdr_bresson_2017_v2.pdf;128
Evelyne Tournier;F;1987;https://theses.hal.science/tel-00323706/file/Tournier.Evelyne_1987_these.pdf;226
Alan Schmitt;H;2011;https://theses.hal.science/tel-00637917/file/2011.05.01-Eart-Static_Analyses_for_Manipulations_of_Hierarchically_Structured_Data_by_Schmitt._A.pdf;192
L Lemarchand;None;2023;https://hal.univ-brest.fr/tel-04323458/file/HDR_Laurent_Lemarchand_2023.pdf;116
Béatrice Bouchou-Markhoff;F;2013;https://hal.science/tel-01074995/file/hdr.pdf;152
Daniel Gonçalves;H;2018;https://hal-lirmm.ccsd.cnrs.fr/tel-02078613/file/hdr-scientific.pdf;277
Gleb Pogudin;H;2024;https://hal.science/tel-05041736/file/gleb_hdr.pdf;65
Estelle Kuhn;F;2015;https://hal.inrae.fr/tel-02795652/file/hdr_ekuhn_20151105_1.pdf;106
Fragkiskos Malliaros;None;2024;https://hal.science/tel-04558005/file/HDR_Fragkiskos_Malliaros.pdf;135
Alain Peden;H;2009;https://hal.science/tel-02478709/file/manuscript%20version%20finale_avec%20publications%20V2.pdf;175
Aurélie Hurault;F;2018;https://ut3-toulouseinp.hal.science/tel-03282922/file/hdr.pdf;133
Yannick Le Cozler;H;2014;https://hal.inrae.fr/tel-02796654/file/14LeCozler_1.pdf;48
Hayo van Der Werf;None;2016;https://hal.inrae.fr/tel-02799475/file/HDR_Hayo_2016_1.pdf;72
Pascal Barla;H;2017;https://inria.hal.science/tel-01759272/file/HDRsmall.pdf;109
Jean-Paul Jamont;H;2016;https://hal.science/tel-01282722/file/HdR_Jean-Paul_Jamont_2016.pdf;150
Mathieu Lagrange;H;2019;https://hal.science/tel-02458004/file/lagrangeHdr2019.pdf;79
Gauthier Picard;H;2014;https://hal.science/tel-01122053/file/hdr-picard-short.pdf;139
Hélène Gilbert;F;2016;https://hal.inrae.fr/tel-02796227/file/2016_Gilbert_H%C3%A9l%C3%A8ne_HDR%20_1.pdf;63
Julien Lefèvre;H;2017;https://amu.hal.science/tel-01522333/file/hdr_final.pdf;160
Franck Tarpin-Bernard;H;2006;https://theses.hal.science/tel-00164110/file/Dossier_HdR_FTB.pdf;137
Everardo Reyes-García;None;2019;https://hal.science/tel-02401345/file/04-me%CC%81moire-synthe%CC%80se.pdf;105
Thierry Nodenot;H;2005;https://theses.hal.science/tel-00160740/file/HDR_Nodenot.pdf;183
Marie-Christine Lagasquie-Schiex;F;2009;https://hal.science/tel-02881228/file/habilitationMCL-eng.pdf;180
Ngoc Duong;F;2020;https://hal.science/tel-02963685/file/HDRthesis.pdf;144
Matthieu Moy;H;2014;https://theses.hal.science/tel-01054555/file/hdr.pdf;110
Michel Vacher;H;2011;https://theses.hal.science/tel-00956330/file/Memoire_HDR_Michel.Vacher_2011.pdf;120
Alexandre Pinlou;H;2014;https://hal-lirmm.ccsd.cnrs.fr/tel-01376199/file/hdr.pdf;7
Philippe Carré;H;2011;https://theses.hal.science/tel-00652608/file/memoire_carre_hdr.pdf;282
Étienne André;H;2018;https://theses.hal.science/tel-01857440/file/HDR-20180816.pdf;115
Massih-Reza Amini;None;2007;https://hal.science/tel-04814059/file/MassHDR.pdf;74
Thomas Rodet;H;2012;https://theses.hal.science/tel-00819179/file/main2.pdf;227
Jean-Philippe Georges;H;2019;https://hal.science/tel-02419132/file/jpg-hdr.pdf;184
